"match_id","balls_per_over","team1","team2","gender","season","date","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","tv_umpire","match_referee","winner","winner_runs","winner_wickets","outcome","bowl_out","reserve_umpire","event","match_number","method","eliminator","toss_uncontested"
"1444949","6","Croatia","Spain","male","2024","2024/08/03","Mladost Cricket Ground, Zagreb","Zagreb","Spain","field","C Rumistrzewicz",NA,NA,NA,NA,"Spain",NA,"8",NA,NA,NA,"Spain tour of Croatia","3",NA,NA,NA
"1444950","6","Spain","Croatia","male","2024","2024/08/04","Mladost Cricket Ground, Zagreb","Zagreb","Croatia","field","Hamza Dar",NA,NA,NA,NA,"Spain","140",NA,NA,NA,NA,"Spain tour of Croatia","4",NA,NA,NA
"1444951","6","Spain","Croatia","male","2024","2024/08/04","Mladost Cricket Ground, Zagreb","Zagreb","Croatia","field","D Long Martinez",NA,NA,NA,NA,"Spain","161",NA,NA,NA,NA,"Spain tour of Croatia","5",NA,NA,NA
"1444952","6","Vanuatu","Cook Islands","male","2024","2024/08/17","Faleata Oval No 2, Apia","Apia","Cook Islands","field","HB Dickson","Kim Cotton","PJ Gillespie",NA,"Kent Hannam","Cook Islands",NA,"9",NA,NA,"M Kenni","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","1",NA,NA,NA
"1444953","6","Fiji","Samoa","male","2024","2024/08/17","Faleata Oval No 2, Apia","Apia","Fiji","bat","D Visser","L Oala","L McCabe",NA,"Kent Hannam","Samoa",NA,"9",NA,NA,"M Kenni","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","2",NA,NA,NA
"1444954","6","Samoa","Cook Islands","male","2024","2024/08/19","Faleata Oval No 2, Apia","Apia","Cook Islands","field","C Dickson","M Kenni","PJ Gillespie",NA,"Kent Hannam","Cook Islands",NA,"7",NA,NA,"L Oala","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","3",NA,NA,NA
"1444955","6","Vanuatu","Fiji","male","2024","2024/08/19","Faleata Oval No 2, Apia","Apia","Fiji","field","A Mansale","Kim Cotton","L McCabe",NA,"Kent Hannam","Vanuatu","36",NA,NA,NA,"L Oala","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","4",NA,NA,NA
"1444956","6","Samoa","Vanuatu","male","2024","2024/08/20","Faleata Oval No 2, Apia","Apia","Samoa","bat","D Visser","L Oala","PJ Gillespie",NA,"Kent Hannam","Samoa","10",NA,NA,NA,"Kim Cotton","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","5",NA,NA,NA
"1444957","6","Fiji","Cook Islands","male","2024","2024/08/20","Faleata Oval No 2, Apia","Apia","Cook Islands","field","A Sokovagone","L McCabe","M Kenni",NA,"Kent Hannam","Fiji","104",NA,NA,NA,"Kim Cotton","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","6",NA,NA,NA
"1443766","6","Spain","Cyprus","male","2024","2024/08/21","King George V Sports Ground, Castel","Castel","Cyprus","field","A Davidson Soler","AY Harris","AA Baig",NA,"GH Pienaar","Spain","15",NA,NA,NA,"Jareth McCready","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","1",NA,NA,NA
"1443767","6","Bulgaria","Guernsey","male","2024","2024/08/21","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Bulgaria","bat","M Dale-Bradley","RJ Warren","S Wood",NA,"GH Pienaar","Guernsey",NA,"8",NA,NA,"RJ Veillard","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","2",NA,NA,NA
"1444958","6","Samoa","Fiji","male","2024","2024/08/21","Faleata Oval No 2, Apia","Apia","Fiji","field","D Visser","Kim Cotton","M Kenni",NA,"Kent Hannam","Samoa","73",NA,NA,NA,"PJ Gillespie","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","7",NA,NA,NA
"1444959","6","Vanuatu","Cook Islands","male","2024","2024/08/21","Faleata Oval No 2, Apia","Apia","Cook Islands","field","OE Taylor","L Oala","L McCabe",NA,"Kent Hannam","Cook Islands",NA,"7",NA,NA,"PJ Gillespie","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","8",NA,NA,NA
"1446771","6","Hong Kong","Kuwait","male","2024","2024/08/21","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Kuwait","field",NA,"John Prakash","Mudassar Rasool",NA,"R Madhavan","Kuwait",NA,"4",NA,NA,"N Sivan","Malaysia Tri-Nation T20I Series","1",NA,NA,NA
"1184260","6","Uganda","Botswana","male","2019","2019/05/20","Lugogo Cricket Oval","Kampala","Botswana","field","A Otwani","Emmanuel Byiringiro","D Odhiambo",NA,"GH Pienaar","Uganda","52",NA,NA,NA,"L Rusere","ICC Men's T20 World Cup Africa Region Final","3",NA,NA,NA
"1184263","6","Botswana","Nigeria","male","2019","2019/05/21","Lugogo Cricket Oval","Kampala","Nigeria","bat","I Danladi","Emmanuel Byiringiro","I Chabi",NA,"GH Pienaar","Nigeria","11",NA,NA,NA,"D Odhiambo","ICC Men's T20 World Cup Africa Region Final","5",NA,NA,NA
"1184901","6","Botswana","Namibia","male","2019","2019/05/22","Kyambogo Cricket Oval","Kampala","Botswana","bat","C Viljoen","L Rusere","Emmanuel Byiringiro",NA,"GH Pienaar","Namibia",NA,"10",NA,NA,"Kehinde Olanbiwonnu","ICC Men's T20 World Cup Africa Region Final","8",NA,NA,NA
"1197507","6","Namibia","Botswana","male","2019","2019/08/19","United Cricket Club Ground","Windhoek","Botswana","field","CG Williams","Marthinus Louw","C Thorburn",NA,NA,"Namibia","93",NA,NA,NA,NA,"Botswana tour of Namibia","1",NA,NA,NA
"1197508","6","Namibia","Botswana","male","2019","2019/08/20","United Cricket Club Ground","Windhoek","Botswana","field","JP Kotze","A Louw","Claus Schumacher",NA,NA,"Namibia","124",NA,NA,NA,"Willem Prinsloo","Botswana tour of Namibia","2",NA,NA,NA
"1197509","6","Namibia","Botswana","male","2019","2019/08/22","United Cricket Club Ground","Windhoek","Namibia","bat","SJ Baard","Marthinus Louw","C Thorburn",NA,NA,"Namibia","78",NA,NA,NA,"Willem Prinsloo","Botswana tour of Namibia","3",NA,NA,NA
"1197510","6","Namibia","Botswana","male","2019","2019/08/23","United Cricket Club Ground","Windhoek","Botswana","bat","MG Erasmus","JJ Luck","Marthinus Louw",NA,NA,"Namibia",NA,"8",NA,NA,"Willem Prinsloo","Botswana tour of Namibia","4",NA,NA,NA
"1284489","6","Maldives","Saudi Arabia","male","2021/22","2021/10/23","West End Park International Cricket Stadium, Doha","Doha","Maldives","bat",NA,"Akbar Ali","Shivani Mishra",NA,"M Nayyar","Saudi Arabia",NA,"7",NA,NA,"BB Pradhan","ICC Men's T20 World Cup Asia A Qualifier","2",NA,NA,NA
"1422809","6","Tanzania","Kuwait","male","2023/24","2024/03/06","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Tanzania","bat","MNM Aslam","N Sivan","Nasir Ali","Sarika Prasad","Edwin Seah","Kuwait",NA,"5",NA,NA,"Tabarak Dar","Malaysia Open T20 Championship","3",NA,NA,NA
"1439814","6","Germany","Gibraltar","male","2024","2024/07/08","Bayer Uerdingen Cricket Ground","Krefeld","Gibraltar","field","H Singh","DH Mclean","M Burns",NA,"H Pack","Germany","44",NA,NA,NA,"N Bathi","ICC Men's T20 World Cup Sub Regional Europe Qualifier","3",NA,NA,NA
"1439819","6","Germany","Sweden","male","2024","2024/07/09","Bayer Uerdingen Cricket Ground","Krefeld","Germany","bat","H Singh","Jonathan Kennedy","N Bathi",NA,"H Pack","Germany","2",NA,NA,NA,"DH Mclean","ICC Men's T20 World Cup Sub Regional Europe Qualifier","7",NA,NA,NA
"1439822","6","Norway","Germany","male","2024","2024/07/11","Bayer Uerdingen Cricket Ground","Krefeld","Germany","field","Fayaz Khan","M Burns","Rizwan Akram",NA,NA,"Norway","11",NA,NA,NA,"Jonathan Kennedy","ICC Men's T20 World Cup Sub Regional Europe Qualifier","12",NA,NA,NA
"1439833","6","Croatia","Germany","male","2024","2024/07/14","Bayer Uerdingen Cricket Ground","Krefeld","Croatia","bat","V Ganesan","DH Mclean","N Bathi",NA,"H Pack","Germany",NA,"8",NA,NA,"Rizwan Akram","ICC Men's T20 World Cup Sub Regional Europe Qualifier",NA,NA,NA,NA
"930573","6","United Arab Emirates","Oman","male","2015/16","2015/11/22","Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","field",NA,"VA Kulkarni","Sarika Prasad",NA,"D Govindjee","United Arab Emirates",NA,"7",NA,NA,"Rabiul Hoque",NA,NA,NA,NA,NA
"930575","6","Hong Kong","Oman","male","2015/16","2015/11/21","Sheikh Zayed Stadium","Abu Dhabi","Oman","field",NA,"VA Kulkarni","Sarika Prasad",NA,"D Govindjee","Oman",NA,"6",NA,NA,"Rabiul Hoque","Hong Kong v Oman T20I Series","1",NA,NA,NA
"930579","6","Hong Kong","Oman","male","2015/16","2015/11/26","Sheikh Zayed Stadium","Abu Dhabi","Hong Kong","field",NA,"BB Pradhan","RR Wimalasiri",NA,"DT Jukes","Hong Kong",NA,"8",NA,NA,"Rabiul Hoque","Hong Kong v Oman T20I Series","3",NA,NA,NA
"966743","6","Oman","United Arab Emirates","male","2015/16","2016/02/22","Shere Bangla National Stadium","Mirpur","Oman","field","Muhammad Usman","Sarika Prasad","Sharfuddoula","Anisur Rahman","RB Richardson","United Arab Emirates","71",NA,NA,NA,"BB Pradhan","Asia Cup","6",NA,NA,NA
"1433367","6","South Africa","West Indies","male","2024","2024/08/23","Brian Lara Stadium, Tarouba, Trinidad","Tarouba","West Indies","field","N Pooran","GO Brathwaite","PA Gustard","LS Reifer","AJ Pycroft","West Indies",NA,"7",NA,NA,"N Duguid","South Africa tour of West Indies","1",NA,NA,NA
"1433368","6","West Indies","South Africa","male","2024","2024/08/25","Brian Lara Stadium, Tarouba, Trinidad","Tarouba","South Africa","field","R Shepherd","LS Reifer","N Duguid","GO Brathwaite","AJ Pycroft","West Indies","30",NA,NA,NA,"PA Gustard","South Africa tour of West Indies","2",NA,NA,NA
"1433369","6","South Africa","West Indies","male","2024","2024/08/27","Brian Lara Stadium, Tarouba, Trinidad","Tarouba","West Indies","field","R Shepherd","GO Brathwaite","LS Reifer","N Duguid","AJ Pycroft","West Indies",NA,"8",NA,NA,"PA Gustard","South Africa tour of West Indies","3","D/L",NA,NA
"1443768","6","Denmark","Czech Republic","male","2024","2024/08/21","King George V Sports Ground, Castel","Castel","Denmark","bat","HAM Shah","AA Baig","Jareth McCready",NA,"GH Pienaar","Denmark","118",NA,NA,NA,"AY Harris","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","3",NA,NA,NA
"1443769","6","Malta","Finland","male","2024","2024/08/21","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Malta","bat","NM Salonen","RJ Veillard","S Wood",NA,"GH Pienaar","Finland",NA,"9",NA,NA,"RJ Warren","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","4",NA,NA,NA
"1443770","6","Finland","Estonia","male","2024","2024/08/22","King George V Sports Ground, Castel","Castel","Estonia","field","S Gooch","Jareth McCready","RJ Warren",NA,"GH Pienaar","Estonia",NA,"8",NA,NA,"AA Baig","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","5",NA,NA,NA
"1443771","6","Denmark","Greece","male","2024","2024/08/22","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Greece","field","HAM Shah","AY Harris","RJ Veillard",NA,"GH Pienaar","Denmark","32",NA,NA,NA,"S Wood","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","6",NA,NA,NA
"1443772","6","Malta","Guernsey","male","2024","2024/08/22","King George V Sports Ground, Castel","Castel","Guernsey","field","J Butler","AA Baig","RJ Warren",NA,"GH Pienaar","Guernsey",NA,"8",NA,NA,"Jareth McCready","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","7",NA,NA,NA
"1443773","6","Spain","Czech Republic","male","2024","2024/08/22","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Czech Republic","field","Sazib Bhuiyan","AY Harris","S Wood",NA,"GH Pienaar","Spain","1",NA,NA,NA,"RJ Veillard","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","8",NA,NA,NA
"1443775","6","Finland","Guernsey","male","2024","2024/08/24","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Guernsey","field","Raaz Mohammad","AA Baig","Jareth McCready",NA,"GH Pienaar","Finland","4",NA,NA,NA,"AY Harris","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","10",NA,NA,NA
"1443776","6","Greece","Cyprus","male","2024","2024/08/24","King George V Sports Ground, Castel","Castel","Greece","bat","S Burdekin","RJ Veillard","RJ Warren",NA,"GH Pienaar","Cyprus",NA,"8",NA,NA,"S Wood","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","11",NA,NA,NA
"1443778","6","Malta","Bulgaria","male","2024","2024/08/25","King George V Sports Ground, Castel","Castel","Malta","bat","B George","AA Baig","RJ Veillard",NA,"GH Pienaar","Malta","61",NA,NA,NA,"AY Harris","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","13",NA,NA,NA
"1443779","6","Cyprus","Czech Republic","male","2024","2024/08/25","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Cyprus","bat","M Vandrasi","RJ Warren","S Wood",NA,"GH Pienaar","Czech Republic",NA,"4",NA,NA,"Jareth McCready","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","14",NA,NA,NA
"1443780","6","Estonia","Guernsey","male","2024","2024/08/25","King George V Sports Ground, Castel","Castel","Guernsey","field","Harry Johnson","AY Harris","AA Baig",NA,"GH Pienaar","Guernsey",NA,"5",NA,NA,"RJ Veillard","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","15",NA,NA,NA
"1443781","6","Greece","Spain","male","2024","2024/08/25","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Greece","bat","Yasir Ali","Jareth McCready","S Wood",NA,"GH Pienaar","Spain",NA,"7",NA,NA,"RJ Warren","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","16",NA,NA,NA
"1443782","6","Denmark","Cyprus","male","2024","2024/08/27","King George V Sports Ground, Castel","Castel","Denmark","bat","HAM Shah","RJ Veillard","RJ Warren",NA,"GH Pienaar","Denmark","142",NA,NA,NA,"AA Baig","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","17",NA,NA,NA
"1443783","6","Finland","Bulgaria","male","2024","2024/08/27","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Finland","bat","Atif Rasheed","AY Harris","Jareth McCready",NA,"GH Pienaar","Finland","125",NA,NA,NA,"S Wood","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","18",NA,NA,NA
"1443784","6","Czech Republic","Greece","male","2024","2024/08/27","King George V Sports Ground, Castel","Castel","Czech Republic","bat","M Vandrasi","AA Baig","RJ Warren",NA,"GH Pienaar","Czech Republic","75",NA,NA,NA,"RJ Veillard","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","19",NA,NA,NA
"1443785","6","Malta","Estonia","male","2024","2024/08/27","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Malta","bat","Habib Khan","AY Harris","S Wood",NA,"GH Pienaar","Estonia",NA,"5",NA,NA,"Jareth McCready","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C","20",NA,NA,NA
"1443787","6","Cyprus","Malta","male","2024","2024/08/28","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Malta","field","S Burdekin","Jareth McCready","S Wood",NA,"GH Pienaar","Cyprus","6",NA,NA,NA,"RJ Warren","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C",NA,NA,NA,NA
"1443788","6","Czech Republic","Estonia","male","2024","2024/08/28","Guernsey Rovers Athletic Club Ground, Port Soif","Port  Soif","Estonia","field","Bilal Masud","Jareth McCready","RJ Warren",NA,"GH Pienaar","Estonia",NA,"7",NA,NA,"S Wood","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C",NA,NA,NA,NA
"1444960","6","Vanuatu","Fiji","male","2024","2024/08/23","Faleata Oval No 2, Apia","Apia","Vanuatu","bat","P Dakainivanua","L Oala","L McCabe",NA,"Kent Hannam","Fiji",NA,"5",NA,NA,"PJ Gillespie","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","9",NA,NA,NA
"1444961","6","Samoa","Cook Islands","male","2024","2024/08/23","Faleata Oval No 2, Apia","Apia","Samoa","bat","T Parima","Kim Cotton","M Kenni",NA,"Kent Hannam","Cook Islands",NA,"8",NA,NA,NA,"ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","10",NA,NA,NA
"1444962","6","Fiji","Cook Islands","male","2024","2024/08/24","Faleata Oval No 2, Apia","Apia","Cook Islands","field","PV Vuniwaqa","L Oala","M Kenni",NA,"Kent Hannam","Fiji","9",NA,NA,NA,"L McCabe","ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","11",NA,NA,NA
"1444963","6","Samoa","Vanuatu","male","2024","2024/08/24","Faleata Oval No 2, Apia","Apia","Samoa","bat","SF Tiai","Kim Cotton","PJ Gillespie",NA,"Kent Hannam","Samoa","8",NA,NA,NA,NA,"ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A","12",NA,NA,NA
"1446761","6","Canada","Netherlands","male","2024","2024/08/23","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Canada","bat",NA,"N Bathi","Rizwan Akram",NA,"Philip Thompson","Netherlands",NA,"5",NA,NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","1",NA,NA,NA
"1446762","6","Canada","United States of America","male","2024","2024/08/24","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Canada","bat",NA,"N Bathi","Rizwan Akram",NA,"Philip Thompson",NA,NA,NA,"no result",NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","2",NA,NA,NA
"1446763","6","Netherlands","United States of America","male","2024","2024/08/25","Sportpark Maarschalkerweerd, Utrecht","Utrecht","United States of America","field",NA,"N Bathi","Rizwan Akram",NA,"Philip Thompson","Netherlands","102",NA,NA,NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","3",NA,NA,NA
"1446764","6","Canada","Netherlands","male","2024","2024/08/26","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Netherlands","field","Saad Bin Zafar","N Bathi","Rizwan Akram",NA,"Philip Thompson","Canada","8",NA,NA,NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","4",NA,NA,NA
"1446765","6","United States of America","Canada","male","2024","2024/08/27","Sportpark Westvliet, The Hague","The Hague","United States of America","bat","SR Mukkamalla","N Bathi","Rizwan Akram",NA,"Philip Thompson","United States of America","20",NA,NA,NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","5",NA,NA,NA
"1446766","6","Netherlands","United States of America","male","2024","2024/08/28","Sportpark Westvliet, The Hague","The Hague","Netherlands","bat","A Dutt","N Bathi","Rizwan Akram",NA,"Philip Thompson","Netherlands","4",NA,NA,NA,"M Prabhudesa","Netherlands Tri-Nation T20I Series","6",NA,NA,NA
"1446773","6","Malaysia","Hong Kong","male","2024","2024/08/23","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Hong Kong","field","Yasim Murtaza","John Prakash","N Sivan",NA,"R Madhavan","Hong Kong",NA,"6",NA,NA,"Mudassar Rasool","Malaysia Tri-Nation T20I Series","3",NA,NA,NA
"1446774","6","Hong Kong","Kuwait","male","2024","2024/08/24","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Kuwait","field","Bilal Tahir","John Prakash","Mudassar Rasool",NA,"R Madhavan","Kuwait",NA,"2",NA,NA,"N Sivan","Malaysia Tri-Nation T20I Series","4",NA,NA,NA
"1446775","6","Kuwait","Malaysia","male","2024","2024/08/25","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Malaysia","field","MNM Aslam","Mudassar Rasool","N Sivan",NA,"R Madhavan","Kuwait","18",NA,NA,NA,"John Prakash","Malaysia Tri-Nation T20I Series","5",NA,NA,NA
"1446776","6","Hong Kong","Malaysia","male","2024","2024/08/26","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Malaysia","field","Ehsan Khan","John Prakash","N Sivan",NA,"R Madhavan","Hong Kong","7",NA,NA,NA,"Mudassar Rasool","Malaysia Tri-Nation T20I Series","6",NA,NA,NA
"1446777","6","Hong Kong","Kuwait","male","2024","2024/08/27","Selangor Turf Club, Kuala Lumpur","Kuala Lumpur","Kuwait","field","R Sandaruwan","John Prakash","Mudassar Rasool",NA,"R Madhavan","Kuwait",NA,"8",NA,NA,"N Sivan","Malaysia Tri-Nation T20I Series",NA,NA,NA,NA
"1447477","6","Malaysia","Maldives","male","2024","2024/08/30","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Maldives","field","Syed Aziz","Morshed Ali Khan","Tabarak Dar",NA,"V Narayan Kutty","Malaysia","94",NA,NA,NA,"Shiju Sam","ICC Men's T20 World Cup Asia Qualifier A","1",NA,NA,NA
"1447478","6","Myanmar","Hong Kong","male","2024","2024/08/30","YSD-UKM Cricket Oval, Bangi","Bangi","Hong Kong","field","Anas Khan","BB Pradhan","Faisal Afridi",NA,"V Narayan Kutty","Hong Kong",NA,"9",NA,NA,"V Kalidas","ICC Men's T20 World Cup Asia Qualifier A","2",NA,NA,NA
"1447479","6","Kuwait","Mongolia","male","2024","2024/08/30","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Mongolia","field","CV Anto","Morshed Ali Khan","Shiju Sam",NA,"V Narayan Kutty","Kuwait","160",NA,NA,NA,"Tabarak Dar","ICC Men's T20 World Cup Asia Qualifier A","3",NA,NA,NA
"1272093","6","New Zealand","Bangladesh","male","2021","2021/09/01","Shere Bangla National Stadium, Mirpur","Dhaka","New Zealand","bat","Shakib Al Hasan","Gazi Sohel","Sharfuddoula","Masudur Rahman","Neeyamur Rashid","Bangladesh",NA,"7",NA,NA,"Tanvir Ahmed","New Zealand tour of Bangladesh","1",NA,NA,NA
"1443786","6","Spain","Finland","male","2024","2024/08/28","King George V Sports Ground, Castel","Castel","Finland","field","C Rumistrzewicz","AA Baig","RJ Veillard",NA,"GH Pienaar","Spain","46",NA,NA,NA,"AY Harris","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C",NA,NA,NA,NA
"1443789","6","Denmark","Guernsey","male","2024","2024/08/28","King George V Sports Ground, Castel","Castel","Guernsey","field","MWR Stokes","AY Harris","AA Baig",NA,"GH Pienaar","Guernsey",NA,"6",NA,NA,"RJ Veillard","ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C",NA,NA,NA,NA
"1447480","6","Singapore","Maldives","male","2024","2024/08/31","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Singapore","bat","Manpreet Singh","BB Pradhan","V Kalidas",NA,"V Narayan Kutty","Singapore","47",NA,NA,NA,"Faisal Afridi","ICC Men's T20 World Cup Asia Qualifier A","4",NA,NA,NA
"1447481","6","Myanmar","Malaysia","male","2024","2024/08/31","YSD-UKM Cricket Oval, Bangi","Bangi","Malaysia","field","Virandeep Singh","Shiju Sam","Tabarak Dar",NA,"V Narayan Kutty","Malaysia",NA,"6",NA,NA,"Morshed Ali Khan","ICC Men's T20 World Cup Asia Qualifier A","5",NA,NA,NA
"1447482","6","Mongolia","Hong Kong","male","2024","2024/08/31","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Hong Kong","field","Ehsan Khan","Faisal Afridi","V Kalidas",NA,"V Narayan Kutty","Hong Kong",NA,"9",NA,NA,"BB Pradhan","ICC Men's T20 World Cup Asia Qualifier A","6",NA,NA,NA
"1447483","6","Hong Kong","Singapore","male","2024","2024/09/02","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Singapore","field","Zeeshan Ali","BB Pradhan","Morshed Ali Khan",NA,"V Narayan Kutty","Hong Kong","23",NA,NA,NA,"Shiju Sam","ICC Men's T20 World Cup Asia Qualifier A","7","D/L",NA,NA
"1447484","6","Kuwait","Maldives","male","2024","2024/09/02","YSD-UKM Cricket Oval, Bangi","Bangi","Maldives","field","Usman Patel","Faisal Afridi","Tabarak Dar",NA,"V Narayan Kutty","Kuwait","142",NA,NA,NA,"V Kalidas","ICC Men's T20 World Cup Asia Qualifier A","8",NA,NA,NA
"1447485","6","Myanmar","Mongolia","male","2024","2024/09/02","YSD-UKM Cricket Oval, Bangi","Bangi","Mongolia","field","Pyae Phyo Wai","Tabarak Dar","V Kalidas",NA,"V Narayan Kutty","Myanmar","71",NA,NA,NA,"Faisal Afridi","ICC Men's T20 World Cup Asia Qualifier A","9",NA,NA,NA
"1447486","6","Maldives","Hong Kong","male","2024","2024/09/03","YSD-UKM Cricket Oval, Bangi","Bangi","Hong Kong","field","Ateeq Iqbal","Faisal Afridi","Shiju Sam",NA,"V Narayan Kutty","Hong Kong",NA,"9",NA,NA,"Morshed Ali Khan","ICC Men's T20 World Cup Asia Qualifier A","10",NA,NA,NA
"1447487","6","Myanmar","Kuwait","male","2024","2024/09/03","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Kuwait","field","Yasin Patel","Tabarak Dar","V Kalidas",NA,"V Narayan Kutty","Kuwait",NA,"8",NA,NA,"BB Pradhan","ICC Men's T20 World Cup Asia Qualifier A","11",NA,NA,NA
"1447488","6","Malaysia","Singapore","male","2024","2024/09/03","YSD-UKM Cricket Oval, Bangi","Bangi","Malaysia","bat","Syed Aziz","Faisal Afridi","Morshed Ali Khan",NA,"V Narayan Kutty","Malaysia","1",NA,NA,NA,"Shiju Sam","ICC Men's T20 World Cup Asia Qualifier A","12",NA,NA,NA
"1440463","6","Scotland","Australia","male","2024","2024/09/04","Grange Cricket Club Ground, Raeburn Place, Edinburgh","Edinburgh","Australia","field","TM Head","DH Mclean","I McDonald",NA,"RB Richardson","Australia",NA,"7",NA,NA,"Ryan Milne","Australia tour of Scotland","1",NA,NA,NA
"1440464","6","Australia","Scotland","male","2024","2024/09/06","Grange Cricket Club Ground, Raeburn Place, Edinburgh","Edinburgh","Scotland","field","JP Inglis","I McDonald","Ryan Milne",NA,"RB Richardson","Australia","70",NA,NA,NA,"DH Mclean","Australia tour of Scotland","2",NA,NA,NA
"1447489","6","Malaysia","Kuwait","male","2024","2024/09/05","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Kuwait","field","Usman Patel","BB Pradhan","Morshed Ali Khan",NA,"V Narayan Kutty","Kuwait",NA,"8",NA,NA,"Tabarak Dar","ICC Men's T20 World Cup Asia Qualifier A","13",NA,NA,NA
"1447490","6","Mongolia","Singapore","male","2024","2024/09/05","YSD-UKM Cricket Oval, Bangi","Bangi","Singapore","field","H Bharadwaj","Faisal Afridi","V Kalidas",NA,"V Narayan Kutty","Singapore",NA,"9",NA,NA,"Shiju Sam","ICC Men's T20 World Cup Asia Qualifier A","14",NA,NA,NA
"1447491","6","Myanmar","Maldives","male","2024","2024/09/05","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Myanmar","bat","Umar Adam","BB Pradhan","Tabarak Dar",NA,"V Narayan Kutty","Maldives",NA,"9",NA,NA,"Morshed Ali Khan","ICC Men's T20 World Cup Asia Qualifier A","15",NA,NA,NA
"1447492","6","Maldives","Mongolia","male","2024","2024/09/06","Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Maldives","bat","Azyan Farhath","BB Pradhan","Shiju Sam",NA,"V Narayan Kutty","Maldives","117",NA,NA,NA,"Faisal Afridi","ICC Men's T20 World Cup Asia Qualifier A","16",NA,NA,NA
